Age at date of trial,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,101.0,102.0,103.0,104.0,105.0,106.0,107.0,108.0,109.0,110.0,111.0,112.0,113.0,114.0,115.0,116.0,117.0,118.0,119.0,120.0,121.0,122.0,123.0,124.0,125.0
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.98,2.95,3.92,4.87,5.8,6.73,7.64,8.54,9.43,10.3,11.16,12.0,12.82,13.63,14.42,15.19,15.94,16.67,17.38,18.07,18.73,19.36,19.97,20.56,21.11,21.63,22.12,22.58,23.0,23.39,23.74,24.05,24.33,24.57,24.78,24.96,25.11,25.22,25.32,25.39,25.44,25.48,25.5,25.52,25.53,25.54,25.54,25.54,25.54,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.98,2.95,3.91,4.86,5.79,6.72,7.62,8.52,9.4,10.26,11.11,11.94,12.76,13.55,14.33,15.09,15.82,16.54,17.23,17.89,18.53,19.15,19.73,20.29,20.81,21.3,21.76,22.18,22.57,22.92,23.24,23.51,23.76,23.96,24.14,24.28,24.4,24.49,24.56,24.61,24.65,24.68,24.69,24.7,24.71,24.71,24.71,24.71,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.98,2.95,3.91,4.85,5.78,6.7,7.6,8.49,9.36,10.22,11.06,11.88,12.68,13.47,14.23,14.97,15.69,16.39,17.06,17.71,18.32,18.91,19.47,20.0,20.49,20.95,21.37,21.76,22.11,22.42,22.7,22.94,23.15,23.32,23.47,23.58,23.67,23.74,23.79,23.83,23.85,23.87,23.88,23.88,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.98,2.94,3.9,4.84,5.77,6.68,7.58,8.46,9.33,10.18,11.01,11.82,12.61,13.38,14.13,14.85,15.55,16.23,16.88,17.5,18.09,18.66,19.18,19.68,20.14,20.57,20.95,21.3,21.62,21.89,22.14,22.34,22.51,22.66,22.77,22.86,22.93,22.98,23.01,23.04,23.05,23.06,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.97,2.94,3.89,4.83,5.76,6.66,7.56,8.43,9.29,10.13,10.95,11.75,12.52,13.28,14.01,14.72,15.4,16.06,16.68,17.28,17.85,18.38,18.88,19.34,19.77,20.15,20.5,20.82,21.09,21.33,21.54,21.71,21.85,21.96,22.05,22.12,22.17,22.2,22.23,22.24,22.25,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.97,2.94,3.89,4.82,5.74,6.64,7.53,8.4,9.25,10.07,10.88,11.67,12.43,13.17,13.89,14.58,15.24,15.87,16.47,17.04,17.57,18.08,18.54,18.97,19.36,19.71,20.02,20.3,20.54,20.74,20.91,21.05,21.16,21.25,21.32,21.36,21.4,21.42,21.44,21.45,21.45,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46,21.46
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.97,2.93,3.88,4.81,5.73,6.62,7.5,8.36,9.2,10.02,10.81,11.58,12.33,13.06,13.75,14.42,15.05,15.66,16.23,16.77,17.28,17.75,18.18,18.57,18.92,19.23,19.51,19.75,19.95,20.12,20.26,20.37,20.46,20.52,20.57,20.6,20.63,20.64,20.65,20.65,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66,20.66
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.97,2.93,3.87,4.8,5.71,6.6,7.47,8.32,9.15,9.95,10.74,11.49,12.22,12.93,13.6,14.24,14.86,15.43,15.98,16.49,16.96,17.39,17.78,18.14,18.45,18.73,18.97,19.17,19.34,19.47,19.58,19.67,19.73,19.78,19.81,19.83,19.85,19.86,19.86,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87,19.87
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.97,2.93,3.87,4.79,5.69,6.57,7.44,8.28,9.09,9.88,10.65,11.39,12.1,12.78,13.43,14.05,14.64,15.19,15.7,16.17,16.61,17.0,17.36,17.67,17.95,18.19,18.39,18.56,18.69,18.8,18.89,18.95,19.0,19.03,19.05,19.06,19.07,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08,19.08
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.97,2.92,3.86,4.77,5.67,6.55,7.4,8.23,9.03,9.81,10.56,11.28,11.97,12.63,13.25,13.84,14.4,14.91,15.39,15.83,16.23,16.59,16.9,17.18,17.42,17.62,17.79,17.92,18.03,18.11,18.18,18.22,18.25,18.28,18.29,18.3,18.3,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.96,2.92,3.85,4.76,5.65,6.51,7.36,8.17,8.96,9.72,10.45,11.15,11.82,12.45,13.05,13.61,14.14,14.62,15.06,15.46,15.82,16.14,16.42,16.66,16.86,17.03,17.16,17.27,17.35,17.41,17.46,17.49,17.51,17.52,17.53,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.96,2.91,3.84,4.74,5.62,6.48,7.31,8.11,8.88,9.63,10.34,11.02,11.66,12.27,12.83,13.36,13.85,14.3,14.7,15.07,15.39,15.66,15.9,16.11,16.27,16.41,16.52,16.6,16.66,16.7,16.73,16.75,16.77,16.78,16.78,16.78,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.96,2.9,3.83,4.72,5.6,6.44,7.26,8.04,8.8,9.52,10.21,10.86,11.48,12.06,12.59,13.09,13.54,13.95,14.32,14.64,14.92,15.16,15.36,15.53,15.66,15.77,15.85,15.91,15.96,15.99,16.01,16.02,16.03,16.03,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.95,2.9,3.81,4.7,5.56,6.4,7.2,7.97,8.71,9.41,10.07,10.7,11.28,11.83,12.33,12.79,13.2,13.57,13.9,14.18,14.42,14.63,14.79,14.93,15.03,15.12,15.18,15.22,15.25,15.27,15.28,15.29,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.95,2.89,3.8,4.68,5.53,6.35,7.13,7.89,8.6,9.28,9.92,10.51,11.07,11.58,12.04,12.46,12.84,13.17,13.45,13.7,13.9,14.07,14.2,14.31,14.39,14.45,14.49,14.52,14.54,14.56,14.56,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.95,2.88,3.78,4.65,5.49,6.29,7.06,7.79,8.48,9.13,9.74,10.31,10.83,11.3,11.73,12.11,12.44,12.73,12.98,13.18,13.35,13.49,13.59,13.68,13.74,13.78,13.81,13.83,13.84,13.85,13.85,13.85,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1.94,2.87,3.76,4.62,5.44,6.23,6.98,7.69,8.35,8.97,9.55,10.08,10.56,11.0,11.39,11.72,12.02,12.27,12.48,12.65,12.78,12.89,12.97,13.03,13.07,13.1,13.12,13.14,13.14,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1.94,2.86,3.74,4.59,5.39,6.16,6.89,7.57,8.21,8.8,9.34,9.83,10.28,10.67,11.02,11.32,11.57,11.78,11.95,12.09,12.2,12.28,12.34,12.38,12.41,12.43,12.45,12.45,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1.93,2.84,3.71,4.55,5.34,6.09,6.79,7.44,8.05,8.6,9.11,9.56,9.97,10.32,10.62,10.88,11.1,11.27,11.41,11.52,11.6,11.66,11.71,11.74,11.76,11.77,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1.92,2.83,3.69,4.5,5.28,6.0,6.67,7.3,7.87,8.39,8.86,9.27,9.63,9.94,10.21,10.43,10.61,10.75,10.86,10.94,11.0,11.04,11.07,11.09,11.11,11.11,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1.92,2.81,3.66,4.46,5.21,5.9,6.55,7.14,7.68,8.16,8.58,8.96,9.28,9.55,9.77,9.95,10.1,10.21,10.29,10.36,10.4,10.43,10.45,10.46,10.47,10.47,10.47,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1.91,2.79,3.62,4.4,5.13,5.8,6.41,6.97,7.47,7.91,8.29,8.62,8.9,9.13,9.32,9.46,9.58,9.66,9.73,9.77,9.8,9.82,9.83,9.84,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,1.9,2.77,3.58,4.34,5.04,5.68,6.26,6.78,7.24,7.63,7.98,8.26,8.5,8.69,8.85,8.96,9.05,9.12,9.16,9.19,9.21,9.23,9.23,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,1.89,2.74,3.54,4.28,4.95,5.55,6.09,6.57,6.99,7.34,7.64,7.89,8.09,8.25,8.37,8.46,8.53,8.57,8.61,8.63,8.64,8.65,8.65,8.65,8.65,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,1.88,2.72,3.49,4.2,4.84,5.41,5.91,6.35,6.72,7.04,7.3,7.5,7.67,7.8,7.89,7.96,8.01,8.04,8.06,8.07,8.08,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.09
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,1.86,2.69,3.44,4.12,4.72,5.25,5.72,6.11,6.44,6.72,6.94,7.11,7.24,7.34,7.41,7.46,7.5,7.52,7.53,7.54,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,1.85,2.65,3.38,4.03,4.59,5.09,5.51,5.86,6.15,6.39,6.57,6.71,6.82,6.89,6.94,6.98,7.0,7.02,7.02,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,1.83,2.61,3.31,3.93,4.46,4.91,5.29,5.6,5.85,6.05,6.2,6.31,6.39,6.45,6.48,6.51,6.52,6.53,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,1.81,2.57,3.24,3.82,4.31,4.72,5.06,5.33,5.54,5.71,5.83,5.91,5.97,6.01,6.04,6.06,6.06,6.07,6.07,6.07,6.07,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,1.79,2.52,3.16,3.7,4.16,4.53,4.82,5.05,5.23,5.36,5.46,5.52,5.57,5.59,5.61,5.62,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63,5.63
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,1.76,2.47,3.08,3.58,3.99,4.32,4.58,4.77,4.92,5.02,5.09,5.14,5.17,5.19,5.2,5.21,5.21,5.21,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,1.74,2.42,2.99,3.45,3.82,4.11,4.33,4.49,4.61,4.69,4.74,4.78,4.8,4.81,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,1.71,2.36,2.89,3.32,3.65,3.9,4.08,4.21,4.3,4.36,4.4,4.43,4.44,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45,4.45
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,1.68,2.3,2.79,3.18,3.47,3.68,3.83,3.94,4.01,4.05,4.08,4.09,4.1,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,1.65,2.24,2.69,3.03,3.29,3.46,3.59,3.67,3.72,3.75,3.77,3.78,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,1.61,2.17,2.58,2.89,3.1,3.25,3.35,3.41,3.45,3.47,3.48,3.49,3.49,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,1.58,2.1,2.47,2.74,2.93,3.05,3.12,3.17,3.2,3.21,3.22,3.22,3.22,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,1.54,2.02,2.37,2.6,2.75,2.85,2.91,2.94,2.96,2.97,2.97,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,1.5,1.95,2.26,2.46,2.58,2.66,2.7,2.73,2.74,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,1.46,1.88,2.15,2.32,2.42,2.48,2.51,2.53,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,1.42,1.8,2.04,2.18,2.26,2.31,2.33,2.34,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,1.38,1.72,1.93,2.05,2.11,2.14,2.16,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,1.33,1.64,1.82,1.92,1.97,1.99,2.0,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,1.29,1.57,1.72,1.8,1.84,1.85,1.86,1.86,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,1.25,1.49,1.62,1.68,1.71,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,1.2,1.42,1.53,1.58,1.6,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61
103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,1.16,1.35,1.44,1.48,1.49,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,1.12,1.28,1.36,1.39,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,1.07,1.22,1.28,1.3,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,1.03,1.16,1.21,1.22,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23
107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.99,1.1,1.14,1.15,1.15,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.95,1.05,1.08,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.92,1.0,1.02,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
