Age at date of trial,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,101.0,102.0,103.0,104.0,105.0,106.0,107.0,108.0,109.0,110.0,111.0,112.0,113.0,114.0,115.0,116.0,117.0,118.0,119.0,120.0,121.0,122.0,123.0,124.0,125.0
19,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.88,7.84,8.79,9.75,10.69,11.64,12.57,13.5,14.43,15.35,16.27,17.18,18.09,18.99,19.89,20.78,21.67,22.55,23.43,24.3,25.16,26.02,26.88,27.73,28.58,29.42,30.25,31.08,31.9,32.72,33.54,34.34,35.14,35.94,36.73,37.51,38.29,39.06,39.83,40.58,41.33,42.08,42.81,43.54,44.26,44.98,45.68,46.38,47.06,47.74,48.41,49.06,49.71,50.34,50.96,51.57,52.16,52.73,53.29,53.83,54.35,54.85,55.33,55.78,56.2,56.6,56.97,57.31,57.61,57.88,58.12,58.32,58.49,58.63,58.74,58.82,58.88,58.93,58.96,58.97,58.98,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99
20,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.87,7.84,8.79,9.75,10.69,11.63,12.57,13.5,14.43,15.35,16.27,17.18,18.09,18.99,19.88,20.78,21.66,22.54,23.42,24.29,25.15,26.01,26.87,27.72,28.56,29.4,30.24,31.06,31.89,32.7,33.51,34.32,35.12,35.91,36.7,37.48,38.25,39.02,39.78,40.54,41.28,42.02,42.76,43.48,44.2,44.9,45.6,46.29,46.97,47.64,48.3,48.95,49.58,50.2,50.81,51.4,51.98,52.54,53.08,53.6,54.1,54.57,55.03,55.45,55.85,56.22,56.55,56.86,57.13,57.36,57.56,57.73,57.87,57.98,58.06,58.12,58.16,58.19,58.2,58.21,58.22,58.22,58.22,58.22,58.22,58.22,58.22,58.22,58.22,58.22,58.22,58.22,58.22,58.22,58.22,58.22,58.22,58.22,58.22
21,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.87,7.84,8.79,9.75,10.69,11.63,12.57,13.5,14.43,15.35,16.27,17.18,18.08,18.98,19.88,20.77,21.66,22.54,23.41,24.28,25.15,26.0,26.86,27.71,28.55,29.39,30.22,31.05,31.87,32.68,33.49,34.29,35.09,35.88,36.67,37.44,38.22,38.98,39.74,40.49,41.23,41.97,42.69,43.41,44.12,44.82,45.52,46.2,46.87,47.53,48.18,48.82,49.44,50.05,50.64,51.22,51.78,52.32,52.84,53.34,53.82,54.27,54.7,55.09,55.46,55.8,56.1,56.37,56.6,56.8,56.97,57.1,57.21,57.29,57.35,57.39,57.41,57.43,57.44,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45,57.45
22,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.87,7.84,8.79,9.74,10.69,11.63,12.57,13.5,14.43,15.35,16.26,17.17,18.08,18.98,19.87,20.76,21.65,22.53,23.4,24.27,25.14,25.99,26.85,27.69,28.54,29.37,30.2,31.03,31.85,32.66,33.47,34.27,35.06,35.85,36.63,37.41,38.17,38.93,39.69,40.43,41.17,41.9,42.62,43.34,44.04,44.74,45.42,46.1,46.76,47.41,48.05,48.67,49.28,49.88,50.46,51.02,51.56,52.09,52.59,53.06,53.51,53.94,54.33,54.7,55.03,55.33,55.6,55.83,56.03,56.2,56.33,56.44,56.51,56.57,56.61,56.64,56.66,56.66,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67
23,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.87,7.84,8.79,9.74,10.69,11.63,12.57,13.5,14.42,15.34,16.26,17.17,18.07,18.97,19.87,20.76,21.64,22.52,23.39,24.26,25.12,25.98,26.83,27.68,28.52,29.35,30.18,31.01,31.82,32.63,33.44,34.24,35.03,35.81,36.59,37.36,38.13,38.88,39.63,40.37,41.11,41.83,42.55,43.26,43.95,44.64,45.32,45.98,46.64,47.28,47.9,48.52,49.11,49.69,50.26,50.8,51.32,51.82,52.3,52.75,53.17,53.57,53.93,54.27,54.57,54.83,55.06,55.26,55.42,55.55,55.66,55.74,55.79,55.83,55.86,55.87,55.88,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89,55.89
24,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.87,7.84,8.79,9.74,10.69,11.63,12.57,13.5,14.42,15.34,16.26,17.17,18.07,18.97,19.86,20.75,21.63,22.51,23.38,24.25,25.11,25.97,26.82,27.66,28.5,29.33,30.16,30.98,31.8,32.6,33.41,34.2,34.99,35.77,36.55,37.32,38.08,38.83,39.57,40.31,41.04,41.76,42.47,43.17,43.86,44.54,45.2,45.86,46.5,47.13,47.74,48.34,48.92,49.49,50.03,50.56,51.06,51.53,51.98,52.41,52.8,53.17,53.5,53.8,54.06,54.29,54.48,54.64,54.77,54.88,54.95,55.01,55.05,55.07,55.09,55.1,55.1,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11,55.11
25,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.87,7.83,8.79,9.74,10.69,11.63,12.56,13.49,14.42,15.34,16.25,17.16,18.06,18.96,19.85,20.74,21.62,22.5,23.37,24.24,25.1,25.95,26.8,27.64,28.48,29.31,30.14,30.96,31.77,32.57,33.37,34.17,34.95,35.73,36.5,37.26,38.02,38.77,39.51,40.24,40.96,41.67,42.38,43.07,43.75,44.42,45.08,45.72,46.35,46.97,47.57,48.15,48.72,49.26,49.79,50.29,50.76,51.21,51.64,52.03,52.39,52.72,53.02,53.28,53.51,53.7,53.86,53.99,54.09,54.17,54.22,54.26,54.28,54.3,54.31,54.31,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32
26,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.94,5.91,6.87,7.83,8.79,9.74,10.69,11.63,12.56,13.49,14.41,15.33,16.25,17.15,18.06,18.95,19.85,20.73,21.61,22.49,23.36,24.22,25.08,25.94,26.78,27.62,28.46,29.29,30.11,30.93,31.74,32.54,33.34,34.12,34.91,35.68,36.45,37.21,37.96,38.7,39.44,40.16,40.88,41.58,42.28,42.96,43.63,44.29,44.94,45.57,46.19,46.79,47.38,47.94,48.49,49.01,49.51,49.99,50.44,50.86,51.25,51.62,51.95,52.24,52.5,52.73,52.92,53.08,53.2,53.3,53.38,53.43,53.47,53.49,53.51,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.91,6.87,7.83,8.79,9.74,10.68,11.62,12.56,13.49,14.41,15.33,16.24,17.15,18.05,18.95,19.84,20.72,21.6,22.48,23.35,24.21,25.07,25.92,26.76,27.6,28.44,29.26,30.08,30.9,31.7,32.5,33.3,34.08,34.86,35.63,36.39,37.15,37.89,38.63,39.36,40.08,40.78,41.48,42.17,42.84,43.5,44.15,44.79,45.41,46.01,46.6,47.16,47.71,48.23,48.74,49.21,49.66,50.08,50.48,50.84,51.16,51.46,51.72,51.94,52.13,52.29,52.41,52.51,52.58,52.64,52.67,52.7,52.71,52.72,52.72,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.91,6.87,7.83,8.79,9.74,10.68,11.62,12.55,13.48,14.41,15.32,16.24,17.14,18.04,18.94,19.83,20.71,21.59,22.46,23.33,24.19,25.05,25.9,26.74,27.58,28.41,29.23,30.05,30.86,31.67,32.46,33.25,34.03,34.81,35.57,36.33,37.08,37.82,38.55,39.27,39.98,40.68,41.37,42.05,42.71,43.36,44.0,44.62,45.23,45.81,46.38,46.93,47.45,47.95,48.43,48.88,49.3,49.69,50.05,50.38,50.67,50.93,51.15,51.34,51.49,51.62,51.71,51.79,51.84,51.87,51.9,51.91,51.92,51.92,51.93,51.93,51.93,51.93,51.93,51.93,51.93,51.93,51.93,51.93,51.93,51.93,51.93,51.93,51.93,51.93,51.93,51.93
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.87,7.83,8.79,9.73,10.68,11.62,12.55,13.48,14.4,15.32,16.23,17.13,18.04,18.93,19.82,20.7,21.58,22.45,23.32,24.18,25.03,25.88,26.72,27.55,28.38,29.2,30.02,30.83,31.63,32.42,33.2,33.98,34.75,35.51,36.26,37.01,37.74,38.47,39.18,39.88,40.57,41.25,41.92,42.57,43.21,43.83,44.44,45.03,45.6,46.14,46.67,47.17,47.65,48.1,48.52,48.91,49.27,49.59,49.88,50.14,50.36,50.54,50.7,50.82,50.91,50.99,51.04,51.07,51.09,51.11,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12,51.12
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.87,7.83,8.78,9.73,10.68,11.61,12.55,13.47,14.4,15.31,16.22,17.13,18.03,18.92,19.81,20.69,21.57,22.44,23.3,24.16,25.01,25.86,26.69,27.53,28.35,29.17,29.98,30.79,31.58,32.37,33.15,33.93,34.69,35.45,36.19,36.93,37.66,38.37,39.08,39.77,40.45,41.12,41.78,42.42,43.04,43.65,44.24,44.81,45.36,45.88,46.39,46.86,47.31,47.73,48.12,48.48,48.8,49.09,49.34,49.56,49.75,49.9,50.02,50.11,50.18,50.23,50.27,50.29,50.3,50.31,50.31,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32,50.32
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.87,7.83,8.78,9.73,10.67,11.61,12.54,13.47,14.39,15.31,16.22,17.12,18.02,18.91,19.8,20.68,21.55,22.42,23.28,24.14,24.99,25.83,26.67,27.5,28.32,29.13,29.94,30.74,31.54,32.32,33.1,33.86,34.62,35.37,36.11,36.84,37.56,38.27,38.97,39.65,40.32,40.98,41.62,42.25,42.86,43.45,44.02,44.57,45.09,45.6,46.07,46.52,46.94,47.33,47.68,48.01,48.29,48.55,48.76,48.94,49.09,49.21,49.31,49.38,49.43,49.46,49.48,49.49,49.5,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.87,7.83,8.78,9.73,10.67,11.61,12.54,13.47,14.39,15.3,16.21,17.11,18.01,18.9,19.78,20.66,21.54,22.4,23.26,24.12,24.96,25.81,26.64,27.47,28.28,29.1,29.9,30.7,31.48,32.26,33.04,33.8,34.55,35.29,36.03,36.75,37.46,38.16,38.85,39.52,40.18,40.82,41.45,42.06,42.65,43.22,43.77,44.3,44.8,45.28,45.73,46.15,46.53,46.89,47.21,47.5,47.75,47.96,48.14,48.29,48.41,48.5,48.57,48.62,48.65,48.67,48.68,48.69,48.69,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.87,7.83,8.78,9.73,10.67,11.6,12.54,13.46,14.38,15.29,16.2,17.1,18.0,18.89,19.77,20.65,21.52,22.38,23.24,24.09,24.94,25.78,26.61,27.43,28.25,29.05,29.85,30.65,31.43,32.2,32.97,33.73,34.47,35.21,35.93,36.65,37.35,38.04,38.71,39.38,40.02,40.65,41.26,41.86,42.43,42.98,43.51,44.01,44.49,44.93,45.35,45.74,46.09,46.41,46.69,46.94,47.16,47.33,47.48,47.6,47.69,47.75,47.8,47.83,47.86,47.87,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88,47.88
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.87,7.82,8.78,9.72,10.66,11.6,12.53,13.45,14.37,15.29,16.19,17.09,17.99,18.88,19.76,20.63,21.5,22.36,23.22,24.07,24.91,25.75,26.57,27.39,28.21,29.01,29.8,30.59,31.37,32.14,32.9,33.65,34.39,35.12,35.83,36.54,37.23,37.91,38.57,39.22,39.85,40.46,41.06,41.63,42.18,42.71,43.21,43.69,44.14,44.55,44.94,45.29,45.61,45.89,46.14,46.35,46.53,46.67,46.79,46.87,46.94,46.99,47.02,47.04,47.05,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06,47.06
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.98,3.96,4.93,5.9,6.86,7.82,8.77,9.72,10.66,11.6,12.53,13.45,14.37,15.28,16.18,17.08,17.98,18.86,19.74,20.62,21.48,22.34,23.2,24.04,24.88,25.71,26.54,27.35,28.16,28.96,29.75,30.53,31.3,32.07,32.82,33.56,34.29,35.01,35.72,36.41,37.09,37.76,38.41,39.04,39.66,40.25,40.83,41.38,41.91,42.41,42.89,43.33,43.75,44.14,44.49,44.8,45.08,45.33,45.54,45.71,45.86,45.97,46.06,46.12,46.17,46.2,46.22,46.23,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.96,4.93,5.9,6.86,7.82,8.77,9.72,10.66,11.59,12.52,13.44,14.36,15.27,16.17,17.07,17.96,18.85,19.73,20.6,21.46,22.32,23.17,24.01,24.85,25.68,26.5,27.31,28.11,28.91,29.69,30.47,31.23,31.99,32.73,33.47,34.19,34.9,35.6,36.28,36.95,37.6,38.23,38.85,39.45,40.02,40.58,41.11,41.61,42.08,42.53,42.95,43.33,43.68,43.99,44.27,44.52,44.72,44.9,45.04,45.15,45.24,45.3,45.35,45.38,45.4,45.41,45.41,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42,45.42
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.93,5.9,6.86,7.82,8.77,9.71,10.65,11.59,12.51,13.44,14.35,15.26,16.16,17.06,17.95,18.83,19.71,20.58,21.44,22.29,23.14,23.98,24.81,25.64,26.45,27.26,28.06,28.85,29.63,30.4,31.16,31.9,32.64,33.37,34.08,34.78,35.46,36.13,36.79,37.42,38.04,38.64,39.22,39.77,40.3,40.8,41.28,41.72,42.14,42.52,42.87,43.18,43.46,43.7,43.91,44.08,44.22,44.33,44.41,44.48,44.52,44.55,44.57,44.58,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59,44.59
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.93,5.9,6.86,7.82,8.77,9.71,10.65,11.58,12.51,13.43,14.34,15.25,16.15,17.05,17.93,18.81,19.69,20.55,21.41,22.27,23.11,23.95,24.77,25.59,26.4,27.21,28.0,28.78,29.56,30.32,31.07,31.81,32.54,33.25,33.96,34.64,35.32,35.97,36.61,37.23,37.83,38.41,38.96,39.49,39.99,40.47,40.92,41.33,41.71,42.06,42.37,42.65,42.88,43.09,43.26,43.4,43.51,43.59,43.65,43.69,43.72,43.74,43.75,43.76,43.76,43.76,43.76,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.93,5.9,6.86,7.81,8.76,9.71,10.64,11.58,12.5,13.42,14.33,15.24,16.14,17.03,17.92,18.8,19.67,20.53,21.39,22.24,23.08,23.91,24.73,25.55,26.35,27.15,27.94,28.71,29.48,30.23,30.98,31.71,32.43,33.13,33.82,34.5,35.15,35.79,36.41,37.01,37.59,38.15,38.68,39.18,39.66,40.1,40.52,40.9,41.24,41.55,41.83,42.07,42.27,42.44,42.57,42.68,42.76,42.82,42.86,42.89,42.91,42.92,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93,42.93
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.93,5.89,6.86,7.81,8.76,9.7,10.64,11.57,12.49,13.41,14.32,15.23,16.13,17.02,17.9,18.78,19.64,20.5,21.36,22.2,23.04,23.87,24.69,25.5,26.3,27.09,27.87,28.64,29.4,30.14,30.88,31.6,32.3,33.0,33.67,34.33,34.97,35.6,36.2,36.78,37.34,37.87,38.37,38.85,39.29,39.7,40.08,40.43,40.74,41.01,41.24,41.44,41.61,41.75,41.85,41.93,41.99,42.03,42.06,42.08,42.09,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.93,5.89,6.85,7.81,8.76,9.7,10.64,11.56,12.49,13.4,14.31,15.22,16.11,17.0,17.88,18.75,19.62,20.48,21.32,22.17,23.0,23.82,24.64,25.44,26.23,27.02,27.79,28.55,29.3,30.04,30.76,31.47,32.17,32.85,33.51,34.15,34.78,35.38,35.96,36.52,37.05,37.56,38.03,38.48,38.89,39.27,39.61,39.92,40.19,40.42,40.62,40.78,40.92,41.02,41.1,41.16,41.2,41.23,41.24,41.25,41.26,41.26,41.26,41.26,41.27,41.27,41.27,41.27,41.27,41.27,41.27,41.27,41.27,41.27,41.27,41.27,41.27,41.27,41.27,41.27
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.89,6.85,7.81,8.75,9.69,10.63,11.56,12.48,13.39,14.3,15.2,16.09,16.98,17.86,18.73,19.59,20.44,21.29,22.13,22.95,23.77,24.58,25.38,26.17,26.94,27.71,28.46,29.2,29.93,30.64,31.34,32.02,32.68,33.33,33.96,34.56,35.14,35.7,36.23,36.74,37.21,37.66,38.07,38.45,38.79,39.09,39.36,39.59,39.79,39.95,40.08,40.19,40.27,40.32,40.36,40.39,40.41,40.42,40.42,40.42,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.43
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.89,6.85,7.8,8.75,9.69,10.62,11.55,12.47,13.38,14.29,15.19,16.08,16.96,17.84,18.7,19.56,20.41,21.25,22.08,22.9,23.72,24.52,25.31,26.09,26.86,27.62,28.36,29.09,29.81,30.51,31.19,31.86,32.5,33.13,33.74,34.32,34.88,35.41,35.92,36.39,36.84,37.25,37.62,37.96,38.27,38.53,38.76,38.96,39.12,39.25,39.35,39.43,39.48,39.52,39.55,39.57,39.58,39.58,39.58,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.89,6.85,7.8,8.75,9.68,10.62,11.54,12.46,13.37,14.27,15.17,16.06,16.94,17.81,18.67,19.53,20.37,21.21,22.03,22.85,23.66,24.45,25.24,26.01,26.77,27.52,28.25,28.97,29.67,30.36,31.03,31.68,32.31,32.91,33.5,34.06,34.59,35.1,35.57,36.01,36.42,36.8,37.14,37.44,37.7,37.93,38.13,38.29,38.41,38.51,38.59,38.64,38.68,38.71,38.72,38.73,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74,38.74
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.89,6.84,7.8,8.74,9.68,10.61,11.53,12.45,13.36,14.26,15.15,16.04,16.91,17.78,18.64,19.49,20.33,21.16,21.98,22.79,23.59,24.38,25.16,25.92,26.67,27.41,28.13,28.83,29.52,30.19,30.85,31.48,32.09,32.67,33.23,33.77,34.27,34.75,35.19,35.6,35.97,36.31,36.61,36.87,37.1,37.29,37.45,37.57,37.67,37.75,37.8,37.84,37.86,37.88,37.89,37.89,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.88,6.84,7.79,8.74,9.67,10.6,11.52,12.44,13.34,14.24,15.13,16.01,16.89,17.75,18.6,19.45,20.28,21.11,21.92,22.73,23.52,24.3,25.07,25.82,26.56,27.29,27.99,28.69,29.36,30.01,30.65,31.26,31.84,32.41,32.94,33.45,33.92,34.36,34.77,35.14,35.48,35.78,36.04,36.26,36.45,36.61,36.73,36.83,36.9,36.96,36.99,37.02,37.03,37.04,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05,37.05
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.88,6.84,7.79,8.73,9.66,10.59,11.51,12.42,13.33,14.22,15.11,15.99,16.86,17.71,18.56,19.41,20.23,21.05,21.86,22.66,23.44,24.21,24.97,25.71,26.44,27.15,27.85,28.52,29.18,29.81,30.42,31.01,31.58,32.11,32.62,33.09,33.53,33.94,34.31,34.65,34.94,35.2,35.43,35.61,35.77,35.89,35.99,36.06,36.11,36.15,36.17,36.19,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.92,5.88,6.83,7.78,8.72,9.66,10.58,11.5,12.41,13.31,14.2,15.08,15.96,16.82,17.68,18.52,19.36,20.18,20.99,21.79,22.58,23.36,24.12,24.86,25.59,26.31,27.0,27.68,28.34,28.98,29.59,30.18,30.75,31.28,31.79,32.26,32.7,33.11,33.48,33.81,34.11,34.37,34.59,34.77,34.93,35.05,35.14,35.21,35.26,35.3,35.32,35.34,35.35,35.35,35.35,35.35,35.35,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.95,4.91,5.88,6.83,7.78,8.72,9.65,10.57,11.49,12.39,13.29,14.18,15.06,15.93,16.79,17.64,18.48,19.3,20.12,20.92,21.72,22.5,23.26,24.01,24.74,25.46,26.16,26.84,27.5,28.14,28.76,29.35,29.91,30.45,30.96,31.43,31.87,32.28,32.65,32.98,33.27,33.53,33.75,33.93,34.08,34.2,34.3,34.37,34.42,34.45,34.47,34.49,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.94,4.91,5.87,6.83,7.77,8.71,9.64,10.56,11.47,12.37,13.27,14.15,15.03,15.89,16.75,17.59,18.42,19.25,20.05,20.85,21.63,22.4,23.16,23.89,24.61,25.32,26.0,26.66,27.3,27.92,28.51,29.08,29.62,30.12,30.6,31.04,31.44,31.81,32.14,32.44,32.69,32.91,33.09,33.24,33.36,33.45,33.52,33.57,33.6,33.62,33.64,33.64,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65,33.65
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.94,4.91,5.87,6.82,7.76,8.7,9.63,10.54,11.45,12.35,13.24,14.12,14.99,15.85,16.7,17.54,18.37,19.18,19.98,20.77,21.54,22.3,23.04,23.76,24.47,25.16,25.82,26.46,27.08,27.68,28.25,28.78,29.29,29.77,30.21,30.61,30.98,31.31,31.6,31.85,32.07,32.25,32.4,32.51,32.6,32.67,32.72,32.75,32.77,32.79,32.79,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.99,2.97,3.94,4.91,5.87,6.82,7.76,8.69,9.61,10.53,11.44,12.33,13.22,14.09,14.96,15.81,16.66,17.49,18.31,19.11,19.9,20.68,21.44,22.19,22.91,23.62,24.31,24.98,25.63,26.25,26.84,27.41,27.95,28.46,28.93,29.37,29.78,30.14,30.47,30.76,31.01,31.23,31.41,31.55,31.67,31.75,31.82,31.87,31.9,31.92,31.93,31.94,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95,31.95
