49,22.47,21.91,21.36,20.33,19.84,19.37,18.92,18.47,17.64,16.85,16.12,15.43,14.79,14.18
50,21.06,20.56,20.08,19.16,18.73,18.3,17.9,17.5,16.75,16.04,15.38,14.75,14.17,13.61
51,19.68,19.24,18.82,18.01,17.62,17.24,16.88,16.53,15.85,15.22,14.62,14.06,13.53,13.03
52,18.33,17.95,17.57,16.86,16.52,16.19,15.87,15.56,14.96,14.39,13.86,13.36,12.88,12.43
53,17.01,16.68,16.35,15.73,15.43,15.14,14.86,14.59,14.06,13.56,13.09,12.64,12.22,11.81
54,15.71,15.43,15.15,14.61,14.35,14.1,13.86,13.62,13.16,12.72,12.31,11.91,11.54,11.18
55,14.45,14.2,13.96,13.5,13.28,13.07,12.86,12.65,12.25,11.87,11.51,11.17,10.84,10.53
56,13.2,13.0,12.8,12.41,12.22,12.04,11.86,11.68,11.34,11.02,10.71,10.41,10.13,9.85
57,11.99,11.82,11.65,11.33,11.17,11.01,10.86,10.72,10.43,10.16,9.89,9.64,9.4,9.16
58,10.8,10.66,10.52,10.25,10.12,10.0,9.87,9.75,9.51,9.29,9.07,8.86,8.65,8.45
59,9.63,9.52,9.41,9.19,9.09,8.98,8.88,8.79,8.59,8.41,8.23,8.05,7.89,7.72
60,8.48,8.39,8.31,8.14,8.06,7.98,7.9,7.82,7.67,7.52,7.38,7.24,7.1,6.97
61,7.36,7.29,7.23,7.1,7.04,6.97,6.91,6.85,6.74,6.62,6.51,6.4,6.3,6.2
62,6.25,6.21,6.16,6.07,6.02,5.97,5.93,5.89,5.8,5.71,5.63,5.55,5.47,5.4
63,5.17,5.14,5.1,5.04,5.01,4.98,4.95,4.92,4.85,4.8,4.74,4.68,4.63,4.57
64,4.11,4.08,4.06,4.02,4.0,3.98,3.96,3.94,3.9,3.87,3.83,3.79,3.76,3.72
65,3.06,3.04,3.03,3.01,3.0,2.99,2.98,2.97,2.94,2.92,2.9,2.88,2.86,2.84
66,2.02,2.02,2.01,2.0,2.0,1.99,1.99,1.98,1.97,1.96,1.95,1.94,1.94,1.93
67,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.98,0.98
