41,34.33,33.09,31.91,29.73,28.71,27.74,26.82,25.94,24.3,22.8,21.44,20.19,19.04,17.99
42,32.69,31.56,30.48,28.47,27.53,26.64,25.78,24.97,23.44,22.05,20.78,19.6,18.53,17.54
43,31.08,30.05,29.07,27.22,26.36,25.54,24.75,24.0,22.59,21.3,20.11,19.01,18.01,17.08
44,29.51,28.57,27.68,25.99,25.21,24.45,23.73,23.04,21.73,20.53,19.43,18.41,17.47,16.6
45,27.98,27.13,26.31,24.78,24.06,23.37,22.71,22.07,20.87,19.77,18.75,17.8,16.92,16.11
46,26.47,25.7,24.97,23.58,22.92,22.29,21.69,21.11,20.01,18.99,18.05,17.18,16.36,15.61
47,25.0,24.31,23.64,22.39,21.79,21.22,20.67,20.15,19.14,18.21,17.35,16.54,15.79,15.09
48,23.56,22.94,22.34,21.21,20.68,20.16,19.66,19.18,18.28,17.43,16.64,15.9,15.21,14.56
49,22.14,21.59,21.06,20.05,19.57,19.11,18.66,18.23,17.4,16.63,15.91,15.24,14.61,14.01
50,20.76,20.27,19.8,18.9,18.47,18.05,17.65,17.27,16.53,15.83,15.18,14.57,13.99,13.45
51,19.4,18.97,18.55,17.76,17.38,17.01,16.65,16.31,15.65,15.03,14.44,13.89,13.37,12.88
52,18.07,17.7,17.33,16.63,16.3,15.97,15.66,15.35,14.76,14.21,13.69,13.19,12.72,12.28
53,16.77,16.44,16.13,15.52,15.22,14.94,14.66,14.39,13.88,13.39,12.92,12.49,12.07,11.67
54,15.5,15.21,14.94,14.41,14.16,13.91,13.67,13.44,12.99,12.56,12.15,11.76,11.4,11.04
55,14.25,14.01,13.77,13.32,13.11,12.89,12.69,12.48,12.1,11.72,11.37,11.03,10.71,10.4
56,13.03,12.82,12.63,12.24,12.06,11.88,11.7,11.53,11.2,10.88,10.58,10.28,10.0,9.74
57,11.83,11.66,11.5,11.18,11.02,10.87,10.73,10.58,10.3,10.03,9.77,9.52,9.28,9.06
58,10.66,10.52,10.38,10.12,10.0,9.87,9.75,9.63,9.4,9.17,8.96,8.75,8.55,8.36
59,9.51,9.4,9.29,9.08,8.98,8.88,8.78,8.68,8.49,8.31,8.13,7.96,7.8,7.64
60,8.38,8.3,8.21,8.05,7.96,7.89,7.81,7.73,7.58,7.43,7.29,7.16,7.02,6.9
61,7.28,7.21,7.15,7.02,6.96,6.9,6.84,6.78,6.66,6.55,6.44,6.34,6.23,6.13
62,6.19,6.14,6.1,6.0,5.96,5.91,5.87,5.83,5.74,5.66,5.58,5.5,5.42,5.35
63,5.12,5.09,5.06,5.0,4.96,4.93,4.9,4.87,4.81,4.75,4.7,4.64,4.59,4.53
64,4.07,4.05,4.03,3.99,3.97,3.95,3.93,3.91,3.87,3.84,3.8,3.76,3.73,3.69
65,3.04,3.03,3.01,2.99,2.98,2.97,2.96,2.95,2.93,2.9,2.88,2.86,2.84,2.82
66,2.02,2.01,2.01,1.99,1.99,1.98,1.98,1.98,1.97,1.96,1.95,1.94,1.93,1.92
67,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.98,0.98,0.98
